order_id,products
2473643,[30489 25659 11520 39275  8193 17794 42768  7969  4562 21938]
2473662,[40706 24184 24964 23579 44414 38490 36048]
2473712,[19057 24852 40706  5748 43252  6975 20428 10673  5603]
2473715,"[13176 19057 19019 22832 43504 12500 23115  4357 22234  6474 29142  8594
 36370]"
2473800,[  581 23929]
2473857,[42356  5077]
2473865,[24852 47766 26209 45249 47226 49139 29861]
2473892,[ 7746 13083 14947 45106]
2473895,[21137 31717 34358 44359 46979 47626 46667 29668 16759 40789 17988]
2474027,[13802 30391 43352 46667 34401]
2474110,[ 8518 31717 12232 32211  4605  5640]
2474319,[48559]
2474474,[24954  1158 33401 12016 34893 30035 36923]
2474490,"[16797 37646 42342 31506 47912  4210 44234 43154  4138  6631 12341 33000
  4317 32429  8153 14183 15650]"
2474495,[13176 43961 34234 33065  3873 33129 41625  1467]
2474525,None
2474568,"[30489 47766 21903 31717 42585  7559 24964  5479 42701 13702 39337   141
 32869]"
2474650,[34530 33401 15567 11710 47852  8911]
2474798,[13176 24186]
2474831,"[22825 24852 37646 47209 21903 42736 24184 33731  7751 37067 34969  8986
 23181 47652 13646  8710 43122 45679 29370 37141 22210 35530 20104  6347
 49547 28108 21038 27949 22308 40859]"
2474833,[48523 43352 31487 28849]
2474850,[18441]
2474991,[30668  8698]
2474994,[34584  7669 40593 38609]
2475016,[22963 47209 37687 44359 17948 24964  2086 28309 46990]
2475056,[47626 10749 37250 37145 13642  3732 44954  3959 13574 48221]
2475165,[ 9839 44632  4781]
2475172,"[17758 24852 46886 21137  8277 45537  4799 17600 41844 47591 47626 41149
 24024 14814 41658 49247 17484 11440  9138]"
2475226,"[47209 22035 42265  4920 26209  5194 17600 34448 34126 41220 22935 24561
 24964 10912 32689  9666 26133 39561 20082 23952 26177 31596 14529  9507
  5144]"
2475249,[23165 42585 44632 24964 34969 26620]
2475295,[43928  5657]
2475300,"[16797 24852 32792 37646 14992 24010 49683 26209 44661   260 24830 24721
 42028 20345]"
2475334,[ 5212 20399]
2475439,[16797 35561 11759 30720 35336 30777]
2475445,[19019 28199 37055 37158 21701 41025]
2475464,[18531  4097 45570 35851  6532]
2475545,[37646 38739 39408 32727  3800 39947]
2475579,[  196  9387 31717 34126 27086  9076 43903]
2475581,"[13176 19057 27966 21137 13249 39275 25931 34243 46654 27705  3627 11090
 13807 45647 41543]"
2475620,[24852  9901 49520  3800 16871]
2475689,[43967  4210 37011 27429 12149]
2475699,"[21709 40706 45007 43295   311 23765  5646 44632 19895 17948 21405 25513
 24489 46802 26369 21051  4428 47873  1468 18070 48485 10351]"
2475725,[ 1999 48183]
2475787,"[10305 34688 41290 20119 34969 43789 38273  7500 31477 38730 33722 23047
 28054 27019]"
2475816,[24852 41544 31553  3977 32192]
2475866,[13424  3798 35347 15920]
2475936,[46562  1957   280  9358]
2475965,[18599 39812 43789]
2475971,[46842 40279 32833 25052 13430]
2475973,[24852 36130 31808  1313 12756  4577]
2475993,[17794 44359 22935]
2476010,[ 1819 20995 32211 21333 35042 21925  7644 29447 35233 10006 21701 19171]
2476053,[6448]
2476114,[20754 24964 18418 40688]
2476258,"[ 7781 24852 40604 42265 13870 40706  8277 10132 33731 25824 10749 16759
 41065 40229 46807 22210 29363 15333  6541 39249]"
2476301,[35951 19508]
2476416,[13176  9387 21573 12341 22610 15200 32079  8803 14419]
2476419,[19488 13540 44048 12070 11008  2410]
2476428,None
2476437,[16959  6684 47968  6115]
2476453,[24852 41844 39408 45961 46820  3007 31374 40001 27576 14337 32794]
2476482,[41787 21724 18618]
2476488,[26669 46025  5114 34134 33351 15269 20883  5192 46946  3609]
2476633,[20114 40299 41729 20789]
2476761,"[49235  8021 21616 20995 47626 33731  4367 10492 14650  5456 41329  2024
 31766 35306]"
2476772,[13176 47626 31832]
2476848,[49235 37646 47766 21903 40604  8518 24964 49383   890  1999 48186]
2476888,[30391 27104  1516  2091  9507 37715]
2476931,[13176 43352 13966 22028]
2476936,[47766 41653  7644 20955  6340 19145  1578 41453  3308 41673 35312]
2476965,[ 8518 13535  1202 38274]
2476993,[24852 38739 15923  6046 44410  2488  6137]
2477013,[20995 22935  7559 49175  3599 38562 33195 26925 10578]
2477059,[19057 44234 28221 41242]
2477087,[13176 26569]
2477089,[13176 17122 43352 43692 16953]
2477100,"[13176 47209 18370 31717 14332 39275  2078 21174 34243 41950 19048 13535
 42449 39794 27142 18234 13409 34065 43122 46051   389  7361 46651 11286
  9849 26084 15081  1598 28404 29310 48114]"
2477113,None
2477116,"[24954 21573 32030 36865  8309 28465 43263 13380  5612  4367 18281 33095
 30638 38185 14858 39448  9077  9418  9447]"
2477149,[48679 33787 14462 42102]
2477157,[13176 42828 44359 24964 27845 16953 18362  3397  2855 27241 33407 41665]
2477187,"[13176 30489 47766 43961 31717 11520  1529 12206 28204  2966 33352  5068
 42091 34239]"
2477202,[27966 39928 21137 40706 39275 19660  2923 17652]
2477217,[40706  4485]
2477406,[47209 18370  8518 36070 22935  5785  9337]
2477413,"[41787 16797 22963 20754  4945 19019 31683  6489 41290 42450 41950 27845
 40709  4605  5020 40063 39108 30442 24841 11452 18394 14780 16456 10369]"
2477495,[10957 14335 20463 41178 45135]
2477528,[34126]
2477530,[16521 30635 23043]
2477532,[ 5450 48523 24184 24179]
2477560,[3999]
2477576,[25146 47626 30696  1940 12087 39322  1599  9075 30246 30935]
2477578,[35188]
2477583,[34358  4595]
2477608,[39928 21137 26604 44359 17706 38400 42139 19613 32665 12225]
2477669,[17758 20632 34993 39837 20791 46206  8515]
2478030,None
2478045,[24852 33471]
2478046,[22124 24852 33787  4006 45123 47087 11983 34582  6107 35181 47995]
2478115,[16759 11005 16083 15613 48687 34479]
2478124,[ 4605  6873 23029 16616]
2478126,[16797 21137 26209 35725 13780 11408 27744 35898]
2478128,[11520 30252 44987  5876 27086 33894  7628 45840 41488  4329 47050]
2478178,[33741 12341 42701  9092  3952 19660 48450 15419  6347 20672]
2478181,[20697 17484]
2478187,[44987 31268 43772  2855]
2478208,[20345 33509 35287]
2478267,[21709 25890 34763 41519]
2478291,[17758 40198 19019 34430]
2478306,[1408]
2478373,[24852 31506  6104 48720]
2478410,None
2478472,[11777 24838  5031 47388 35898 46902 39747]
2478524,[ 7963 18811 27247 21344 19862 49416 34040 41983]
2478563,[ 7948 24964]
2478570,[37646 42342 49683 48878  5456]
2478616,[35328]
2478638,[13176  4138 45504 40363]
2478761,[26209 31721]
2478784,[17794 46667 41806 44397 49440]
2478832,[35951 21137 43772    45 39475 10199 16259]
2478935,[ 9839  1940 23915 26317 21292  3265  8571 16283 30946]
2478986,"[13176 24852 37646 21137 28373  4920 27690  5077 42110 10814 39561 40174
 35628 44329 15576]"
2479067,[30391 47626 28204 47966]
2479132,[13176  8518 25659 26209 22935    49  8654]
2479143,[18370 21903 27156 20995 43789 20127 39475 33831]
2479208,[13176 19057 24852 39928 21137 37940 42372 46572 21267  7419 30117 25438]
2479268,[24852 39877 27548 14867]
2479270,[24852 47209  8518 21616 45007 34126 33731 24964 27845 49236 27695]
2479299,[26209 28986 22260]
2479507,[ 9076 30057 24713]
2479534,[45066 21903 37687 32665  9689 18883 27848]
2479561,[24184 47626  6184 21938 23322 29840 30584]
2479569,[ 5258 23288 29223 11759]
2479582,[12845 25890  4796  7018]
2479628,"[ 5450 24852 47144 35042 16953 35168 21195 10613 30850 37215 37817  7571
 15100 16556  1157   755  3797]"
2479678,[ 8460 39059 45318]
2479713,[24852 47209 43961 37687  2825 34466]
2479716,[13176 24852  6361  8193 21513  9515 22509  1970  9845 41059]
2479726,[24852 49683  2569]
2479744,[16965 31683  5077  7243 25988 25488]
2479753,[49235  4957 38689 33043 30336  5575 33647  3283]
2479759,[21709 29672 32271  5886 10479 28240]
2479765,[14197  9176 35042 43409 14780 31958 17836 42733 14337 48548 47120 20221]
2479773,"[30391 17794 41220  5876 34243  4217 24964 46906 18234  3579 25533  1402
 34939]"
2479807,[32691 16020 12403 13423 10890 35378 12416]
2479833,[15004]
2479869,[ 8174 27850 11989]
2479881,[24852 24954 27966 37646 47766 42265 24838 11130]
2479890,"[47766  4920 40852 12384 28204 18288  7021 44098 38400 11440 17878 44116
  1935 29405 12732 16452 22560]"
2479916,"[13176 19057 27344 27966 21137 40706 39275 47626 47788 22935 36205  3957
 39561 42701 34530 39558 20082 10753 22512 31623  8872 29115]"
2479961,[31981 29553  7151  7741 48549]
2480028,[41400 26317 30633 19660 31651]
2480060,[23734 18234 10070 20175]
2480123,[39275 33000 17720 30827 21195]
2480236,[19057 42356 21137 33731 43086 24964 12341 10814 29447 17915 48038]
2480255,[31102 26436 23086]
2480337,"[43961 11865 17794 28204 34635 26706 10343 39024 28934 12896  6669   436
 19612 31555 15322]"
2480409,[11520 12384]
2480417,[47977 49520 41276 15424 11885]
2480425,[15290 34969 11281  5785 26283 37229 43509]
2480431,[16797 29879]
2480450,"[35951 19057 24852 37646 30391 30480 42585 15872 27336 27845 20734  9092
 17419 23716 44035  5303 32585 48720  4162]"
2480462,[24852 13829 28204 40545 44021 26723]
2480481,[2120]
2480507,[ 3583 34584 15950]
2480545,[24852  8555  2750  7821]
2480586,[46149  5769 33000 17902 21292 28413]
2480636,[21137 49683 21616 40310 48287 48220 45246 48186 31292 31291]
2480678,[36107 37203 45280]
2480696,[47209 35221  5479  6218 16048 20693 39415]
2480716,None
2480812,[ 5134 42768  6873 40545]
2480882,[30391  2855 26032 36126 17402 21289 28238]
2480893,[14645 30842]
2480927,[27705]
2480937,[21137 27521 16349 43295 44422 42479 17299 24531 30385]
2480962,[40002 22828]
2481014,[22825 27966 21137 24535 26209 43352 43122]
2481031,[21137 21903 39275 27477]
2481070,[39877 17668 39275 46667 23288 33198 35055]
2481082,"[41787 24852 30489 42265 27156 17794 34358 44632 32446  9076 45535 21292
 47780]"
2481111,[ 4920 29334 16759  5955 25670 41352 37011 22890 13838  5130  6089]
2481125,[26209 46979 33198  4562  5552 10089 42471]
2481261,[24852 49481 44234 22275 16953 44014]
2481375,[35887]
2481377,[13176 16521  8988 19660 30949 35628 42221 39374]
2481394,"[24852 27966 47209 21137  8518 21616 17600 22935 14197 24830 24964  1511
 45106  5428 46720  2825 27454 41593 28286 21096  8809 30117 35871 49368
  1634]"
2481483,[19660 23662]
2481537,[13176 25623 40310 46654 38374]
2481572,[41844 33819 18288 26709 44475 19584]
2481585,[33787 15290 12312 45104 33198 11471 17751 27530 15520 40294]
2481646,[26088 40706 19660]
2481713,[14947  2846 48226  9808   697]
2481774,"[ 9387 11777  4920 27104 17706 18987 47672  5077 28204 12099 17835 24097
 23094 48395 13166 37417 22463 14867 30082  9397 26047 27874  9737 16831]"
2481813,[21137  8424 35921 39180 39527 36493 35297 35483 39332 44642 24880]
2481880,[14197 27845 31441]
2481885,[26940 47734 48366]
2481923,[24852 43352  6348 46802 28157 12980]
2481928,"[13176 47209 21903 43961  8277 19678 26209 39275 46979  5876 22935  5025
 28204 45221 35939  6750 39475 27881  1577 26307  6933  6046  7041 32369
 12324 29398 21367 17355 12060 35050 21527  2820]"
2481993,[24852  4605 19171 16745 22574 46711]
2481998,[ 4957 16797 18523 33754  7521 30776 33705 26384 35898 35992 14470]
2482115,[40706 27845 25890 42701 39054 14129 22298 34813 41837  3286]
2482121,[ 5479 15950  2979]
2482130,[13176  7952 10831  1999 23543 47325 45840 22447 48600 15700  2552]
2482146,[17769 31808 45748 31981  9932 23544 45787]
2482155,[43961 47626 23892 27316 10481]
2482212,[11777 17794  1511 40516 32740   325 21530 23306]
2482279,[16589 14992  5876 34969]
2482289,[13176 39657 37687  5258 45004]
2482339,[ 6139  9139 16647]
2482346,[47209 32981]
2482364,[37840 43845]
2482401,[21137 44683 28985 48745 26369]
2482510,"[19627 47888  5586  3020 11461 33589 15269 26030 13203 44085 44336 14773
 17370]"
2482555,[5450 2568]
2482558,"[13176 48679 41540 27104  3957  2086 39558 10518 36737 11169 10337 40413
 42116]"
2482572,[32850 41596 18234 11712 17526  5262 46815 12283 41543]
2482660,[44533]
2482768,[23734 10613 41277 46666]
2482783,None
2482845,[33560 43867  8590]
2482849,[13176 21137 21903 24489 39108 31635  7175 11440  9554 17652 39303  2747]
2482892,[21573 23288 38768 43136 16974 10173 17302  9358]
2482945,[36235]
2482963,[16797 47766 21137 48679 24830 32864  6000]
2482967,[ 8536  8732 42231 20585]
2482973,[ 9839 34126 24024 31964 30024]
2483059,[ 7948 26384 41544 11005 35167 34525 34817 29996 44144]
2483106,"[24852 18370 40604 42265 13870  5769 41220 47626  8670 24288  4605 34969
 28993 13431  2180  8087 42719  1076  2537  5442 40375 28475 36211]"
2483112,[45066 46906 34050 42633 44056]
2483252,"[24852 27966 47766 21903 22035 28204 27845  4605 11140  3464 16757 24841
  7175 43394    94 26278 34282]"
2483304,[31717 28985 28601 40486  6774]
2483416,[21292  8571 20608 45260]
2483426,[35221 20119 33198 49628 29503]
2483452,[23338]
2483536,"[39922 49683 26604 43352  9076 12358 33041 44799 45037  3696 32864  7358
 19691 29487 44245 14161 17858  1217  1181 19734 27801 31564 41357 44042
 23322 27364 37849  5794 45441 28464 36962 46448 12070 35360 38074 32888
 13573 35096 46094  1436]"
2483559,[ 5450 22825 26209 47672  9477  4605 20114 28427  4724 46575]
2483560,[21903 31717 39275 11782 43014 43122]
2483606,[  196 16696  1217 36725]
2483675,"[ 5322 16797 24852 18987 19468 16953  5210   928 20378 22695 43130 49520
 32455 15945  6281 31778 20502 47800 44177 30675 26826  5566 29697 40596
 10681  1569]"
2483698,[40706  4920 26209 10132 36216  4421 12456 20738 17652 15576]
2483727,[24852 25584 25804]
2483812,[22151]
2483814,[13176 24852 27521 26209 24838 24489 44329]
2483821,None
2483842,[47209 21137 22935 46667]
2483846,[24852 47144 40354]
2483888,"[13083  9076 38739 17008 27323  3696 43768 16262 45646  8536 21795 19209
 11253]"
2483905,[26209  8512 16237 38347]
2483957,[24852 16965 49481  4006 10957 35221 29487 48183]
2483999,[34789]
2484063,[19057 21137  7156]
2484077,[47209  8518 11520  5876 35939  5491]
2484100,[13176 35951 47209 46979 35168 39475]
2484158,[13176  5212 21137 22935 27845 12576 42244 39947]
2484236,[28985 24184 42585 47652  2641]
2484329,[24852 34358 38739 31387 27307 26312 35310]
2484335,None
2484428,[47766]
2484473,[ 7781  9124 35973 14778]
2484484,"[27966 31717 34358 34126 34243  4462 32689    49  4518  2979 40725 43218
 39450  2167 16409]"
2484635,[24184 12879 47734 19356 34862 10193 18432 27242  9639]
2484659,"[24810 25146  9598 13740 28199 14147 43772 27323 47977 36591 32099 27313
 15386 48527 31766 29695 48942 34857]"
2484660,[27966 30696 16696 26914]
2484676,"[13176 22035 28465 46667 18362 42110 23579 46496 18814   162  9689 38141
 13107]"
2484677,[40055 28427 14295 32981 23352 37722]
2484849,[13032]
2484893,[34358 27845]
2484914,[18523 28985 35221 35946  1364 47119 29118]
2484968,[ 7781 32700 14844 23116]
2484982,[16797  3990 16696 13944 27289]
2485014,[ 4920 17207 43739 38278]
2485043,[49235  5373]
2485071,[13176 30450 35951 47766 21903 18465  4461  2295 14266 12839]
2485241,"[22825 24852 47766  8424  4920 27156 24838 13829 39097 33000 34262 22142
 13409 33768  2825 31634 33407  9755 37691 48070]"
2485261,[14947 35221 26620 20842    77   859 44714 17650 26251 16662 45533]
2485297,[2099]
2485319,[22963 27344  4920 17706 31720 13166]
2485383,[30391  5025 27548 10246 16083  2596]
2485406,[49683 16349 31701 24117 26706 25457]
2485486,"[24852 47766 18987 48364  6187 23341 11121 27694 49622  9547 21530 19333
  8637 30202  2810  7301 11304 46354]"
2485522,[1729]
2485541,[ 5769 35939 11182 17299 22504]
2485570,[49235  5077 49478 16953 19173]
2485654,[47626  5876 22935]
2485667,[ 5322 37496 47581]
2485677,[34677]
2485778,[ 7751 48171 36691 18891 27360 32465  3880 45453 34112]
2485802,"[49235  8518 27521 21405 24830 24964 19894  8736 23044 38689 33198 10749
 16759 18849 42701  3066 38383 46526 29691  8959 36256 33871]"
2485857,[10305 46979 34243 35221 37067 49520  8088]
2485928,[21903 43961 18465 24964 49236  1940]
2485971,[18370 23516 40377 35547 46650  8143 10070 21468 13446]
2485986,[49683 13643 29615 36443]
2486095,"[24852 26209 23645 25640 10673  6193 34605 28079  2852  3526  2559 19102
 19953]"
2486134,[45066 39097]
2486167,[21333 40310 46941 47366 16920 35568   941 27920  7483]
2486203,[13176 19057 41290 37947]
2486312,[ 6884 37115 26799 13021]
2486382,[ 5212 16797 43961 47626 35652 38400 33120 20904]
2486416,[41787  6350 47962    45]
2486544,[17758 24852 27521  4799 47626 44632 48745 23233 15995]
2486586,[ 9124 23734  2452 16254 12614 13733 45679 31388]
2486629,[ 4715 20259 20344 46538]
2486656,[15623 48207 48721]
2486662,[33651 45488  5806  5997]
2486691,[36735 39877 21137 27509]
2486729,[39877 31040 31720 30639 45788 38679]
2486767,"[47766 14992  4799  5646  5876 34969 35921 26683  8174 46650 23375 40587
 33120  6300 13807  7647  7912 35242]"
2486861,"[24852 21137 11777 34358 28842 47626 36316 13733 19660  8153 11461 44487
 22790   536 18604  1399]"
2486880,[21137 11520 38159 38777 23291 33929  7156 26283 25340]
2486898,[13176 20574 47766 23543 26856]
2486902,[47141  5315 34969 18380]
2486949,[30442 20282]
2487033,[35221 16953  5449 38817 39046 26183 16413 35896]
2487158,[16797 21573 31651 30214]
2487197,[1069]
2487221,[16797 21709  8021  8518 18479 44142 46667 18362 25890 33290  1379 16381]
2487247,[40571  4920 39275 34358 41540 18465  5020]
2487301,[19057 24852 19348 34824  1890 48637 47247]
2487346,[21616 31717 45437  9881]
2487369,[43014 25653]
2487405,[24964 41757   691 25647  8997]
2487433,[24010 45007]
2487511,[22559  9421 12341 17487  3952 43194 45445  4013]
2487526,[39877 12845 26346 45364 46069  2581 35616 11798]
2487563,[23296 16782]
2487655,[38159 46346]
2487691,[26209 46979 47626 12916 18019 36854 32133]
2487700,[32211 23723]
2487782,[16797 19057 30489 45007 26209  5646 44632  5876 23622 29447  5456]
2487802,[  196 10813  2038]
2487882,"[ 5212 45066 43961 47626 41290 44987 34969 13245 27864 19115 17454 23545
 19970]"
2487903,[27966 21137  9225 27709 13322]
2487937,[39657 21572]
2487995,"[ 5450 17758 24852 37646 28199  1323 44932 38689 43713   226 14651  1244
 49247  3896   365 32579 26736]"
2488032,[45066  8193 14147 27288  9038 47185]
2488046,[13176  4006 16696 42240 45303]
2488055,[21903 28373 18908 30872 45521]
2488072,None
2488101,[47209  4462 34262  4658  3599 43338]
2488114,[19678 20995 33021 43867  6576 16759  1402]
2488157,[26346 19677 26706 16650  3579]
2488192,[47209 49683  8424 23288 34335]
2488225,[24852 45066 47209 42265 27845 41658 14129 14471 39774]
2488239,[18523  8277 40396]
2488343,"[22963 24852 45066 46676 22035  8277 10895 19019 26790 34448 47672 36772
 21019 11352 15902 44310 17795 31040 48857  6317 45866]"
2488350,[ 8518 18465 27845 30561 14853 25108 30121]
2488358,"[13176 49235 24852 24838 36316 26172 19448 12140 19046 42240  5103 39921
 41665  7845 23209 17316 14218 40692 23388 45453 33661  5897 10971 48913]"
2488518,[19660 21195  4913 23662]
